Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1962","1962","gigagrams","4992.5628","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1962","1962","gigagrams","4992.5628","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1962","1962","gigagrams","16.105","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1963","1963","gigagrams","4591.3122","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1963","1963","gigagrams","4591.3122","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1963","1963","gigagrams","14.8107","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1964","1964","gigagrams","4549.7942","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1964","1964","gigagrams","4549.7942","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1964","1964","gigagrams","14.6768","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1965","1965","gigagrams","4567.0235","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1965","1965","gigagrams","4567.0235","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1965","1965","gigagrams","14.7323","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1966","1966","gigagrams","4486.3384","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1966","1966","gigagrams","4486.3384","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1966","1966","gigagrams","14.4721","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1967","1967","gigagrams","4651.8034","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1967","1967","gigagrams","4651.8034","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1967","1967","gigagrams","15.0058","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1968","1968","gigagrams","4747.3995","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1968","1968","gigagrams","4747.3995","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1968","1968","gigagrams","15.3142","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1969","1969","gigagrams","4718.9159","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1969","1969","gigagrams","4718.9159","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1969","1969","gigagrams","15.2223","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1970","1970","gigagrams","4749.6797","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1970","1970","gigagrams","4749.6797","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1970","1970","gigagrams","15.3215","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1971","1971","gigagrams","4715.9964","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1971","1971","gigagrams","4715.9964","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1971","1971","gigagrams","15.2129","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1972","1972","gigagrams","4689.015","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1972","1972","gigagrams","4689.015","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1972","1972","gigagrams","15.1259","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1973","1973","gigagrams","4778.2887","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1973","1973","gigagrams","4778.2887","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1973","1973","gigagrams","15.4138","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1974","1974","gigagrams","4941.2812","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1974","1974","gigagrams","4941.2812","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1974","1974","gigagrams","15.9396","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1975","1975","gigagrams","4928.2854","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1975","1975","gigagrams","4928.2854","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1975","1975","gigagrams","15.8977","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1976","1976","gigagrams","5163.3103","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1976","1976","gigagrams","5163.3103","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1976","1976","gigagrams","16.6558","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1977","1977","gigagrams","5368.3922","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1977","1977","gigagrams","5368.3922","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1977","1977","gigagrams","17.3174","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1978","1978","gigagrams","5626.2792","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1978","1978","gigagrams","5626.2792","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1978","1978","gigagrams","18.1493","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1979","1979","gigagrams","5601.2875","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1979","1979","gigagrams","5601.2875","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1979","1979","gigagrams","18.0687","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1980","1980","gigagrams","5581.664","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1980","1980","gigagrams","5581.664","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1980","1980","gigagrams","18.0054","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1981","1981","gigagrams","5737.4624","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1981","1981","gigagrams","5737.4624","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1981","1981","gigagrams","18.5079","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1982","1982","gigagrams","5739.7697","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1982","1982","gigagrams","5739.7697","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1982","1982","gigagrams","18.5154","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1983","1983","gigagrams","6028.9769","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1983","1983","gigagrams","6028.9769","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1983","1983","gigagrams","19.4483","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1984","1984","gigagrams","6336.0494","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1984","1984","gigagrams","6336.0494","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1984","1984","gigagrams","20.4389","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1985","1985","gigagrams","6634.2353","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1985","1985","gigagrams","6634.2353","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1985","1985","gigagrams","21.4008","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1986","1986","gigagrams","7078.4995","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1986","1986","gigagrams","7078.4995","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1986","1986","gigagrams","22.8339","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1987","1987","gigagrams","6872.7555","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1987","1987","gigagrams","6872.7555","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1987","1987","gigagrams","22.1702","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1988","1988","gigagrams","6773.3593","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1988","1988","gigagrams","6773.3593","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1988","1988","gigagrams","21.8495","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1989","1989","gigagrams","7449.0084","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1989","1989","gigagrams","7449.0084","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1989","1989","gigagrams","24.0291","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1990","1990","gigagrams","7513.8359","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1990","1990","gigagrams","7513.8359","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1990","1990","gigagrams","24.2382","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1991","1991","gigagrams","7427.9958","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1991","1991","gigagrams","7427.9958","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1991","1991","gigagrams","23.9613","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1992","1992","gigagrams","7878.7068","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1992","1992","gigagrams","7878.7068","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1992","1992","gigagrams","25.4152","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1993","1993","gigagrams","7932.635","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1993","1993","gigagrams","7932.635","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1993","1993","gigagrams","25.5891","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1994","1994","gigagrams","8054.8822","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1994","1994","gigagrams","8054.8822","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1994","1994","gigagrams","25.9835","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1995","1995","gigagrams","8158.2964","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1995","1995","gigagrams","8158.2964","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1995","1995","gigagrams","26.3171","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1996","1996","gigagrams","8291.1033","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1996","1996","gigagrams","8291.1033","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1996","1996","gigagrams","26.7455","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1997","1997","gigagrams","8386.2867","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1997","1997","gigagrams","8386.2867","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1997","1997","gigagrams","27.0525","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1998","1998","gigagrams","8518.4521","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1998","1998","gigagrams","8518.4521","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1998","1998","gigagrams","27.4789","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","1999","1999","gigagrams","8531.8954","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","1999","1999","gigagrams","8531.8954","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","1999","1999","gigagrams","27.5222","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2000","2000","gigagrams","8463.0059","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2000","2000","gigagrams","8463.0059","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2000","2000","gigagrams","27.3","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2001","2001","gigagrams","8459.4042","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2001","2001","gigagrams","8459.4042","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2001","2001","gigagrams","27.2884","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2002","2002","gigagrams","8366.3429","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2002","2002","gigagrams","8366.3429","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2002","2002","gigagrams","26.9882","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2003","2003","gigagrams","8513.4666","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2003","2003","gigagrams","8513.4666","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2003","2003","gigagrams","27.4628","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2004","2004","gigagrams","8904.561","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2004","2004","gigagrams","8904.561","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2004","2004","gigagrams","28.7244","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2005","2005","gigagrams","9006.6513","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2005","2005","gigagrams","9006.6513","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2005","2005","gigagrams","29.0537","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2006","2006","gigagrams","9058.9013","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2006","2006","gigagrams","9058.9013","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2006","2006","gigagrams","29.2223","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2007","2007","gigagrams","9093.9494","A","Aggregate, may include official, semi-official, estimated or calculated data",""
